left_image,right_image,hamming_distance,same_family,same_split,same_text
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0038.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0023.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0042.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0030.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0042.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0046.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0042.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0071.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0046.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0004.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0050.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0070.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0056.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0097.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0061.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0080.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0061.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0093.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0061.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0010.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0061.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0090.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0061.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0046.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0067.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0024.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0067.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0083.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0074.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0050.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0074.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0051.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0075.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0076.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0075.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0039.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0076.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0098.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0076.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0039.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0076.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0059.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0079.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0031.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0080.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0093.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0085.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0047.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0088.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0090.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0088.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0059.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0093.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0010.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0093.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0090.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0000.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0061.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0000.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0046.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0002.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0087.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0002.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0048.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0004.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0058.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0007.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0077.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0011.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0011.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0011.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0052.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0011.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0038.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0012.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0032.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0012.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0013.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0017.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0029.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0019.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0024.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0019.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0001.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0021.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0059.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0023.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0092.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0027.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0036.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0027.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0079.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0029.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0008.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0032.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0057.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0035.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0037.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0035.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0051.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0039.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0040.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0040.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0083.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0044.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0082.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0047.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0064.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0049.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0015.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0050.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0075.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0052.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0059.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0052.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0066.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0053.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0077.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0053.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0064.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0057.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0034.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0058.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0055.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0059.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0082.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0060.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0079.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0060.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0039.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0060.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0049.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0061.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0080.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0062.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0084.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0062.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0061.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0062.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0093.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0062.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0090.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0062.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0093.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0065.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0092.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0071.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0098.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0071.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0002.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0071.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0056.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0076.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0049.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0077.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0018.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0078.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0024.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0080.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0091.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0080.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0024.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0080.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0038.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0082.png,data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0095.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0082.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0066.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0083.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0053.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0084.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0006.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0084.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0061.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0084.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0080.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0084.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0093.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0084.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0030.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0085.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0018.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0092.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0097.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0098.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0006.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Rokkitt/Rokkitt_0098.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0056.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0001.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0006.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0001.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0078.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0002.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0006.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0006.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0032.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0010.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0085.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0013.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0059.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0023.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0097.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0023.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0035.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0024.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0000.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0025.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0083.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0029.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0042.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0031.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0049.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0053.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0079.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0053.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0037.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0056.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0095.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0057.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0013.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0061.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0095.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0067.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0089.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0078.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0032.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0082.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0063.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0086.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_Ahom/Noto_Serif_Ahom_0011.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0088.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0094.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0089.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0049.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0000.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0000.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0002.png,data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0015.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0002.png,data/v2/processed/fontsense_v2/images/train/serif/Domine/Domine_0044.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0002.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0006.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0008.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0072.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0013.png,data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0088.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0014.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0043.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0015.png,data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0085.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0015.png,data/v2/processed/fontsense_v2/images/train/serif/Domine/Domine_0044.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0015.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0006.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0015.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0033.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0018.png,data/v2/processed/fontsense_v2/images/train/serif/Yuji_Syuku/Yuji_Syuku_0046.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0020.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0048.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0021.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_KR/Noto_Serif_KR_0000.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0024.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0044.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0026.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_KR/Noto_Serif_KR_0086.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0030.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0042.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0030.png,data/v2/processed/fontsense_v2/images/train/serif/IM_Fell_Great_Primer/IM_Fell_Great_Primer_0021.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0034.png,data/v2/processed/fontsense_v2/images/train/serif/Domine/Domine_0068.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0036.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0095.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0045.png,data/v2/processed/fontsense_v2/images/train/serif/Domine/Domine_0019.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0045.png,data/v2/processed/fontsense_v2/images/train/serif/Libre_Caslon_Text/Libre_Caslon_Text_0030.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0045.png,data/v2/processed/fontsense_v2/images/train/serif/Quattrocento/Quattrocento_0018.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0046.png,data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0051.png,2,True,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0051.png,data/v2/processed/fontsense_v2/images/train/serif/Sanchez/Sanchez_0082.png,2,False,True,False
data/v2/processed/fontsense_v2/images/train/serif/Wellfleet/Wellfleet_0053.png,data/v2/processed/fontsense_v2/images/train/serif/Noto_Serif_KR/Noto_Serif_KR_0016.png,2,False,True,False
